price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
3390000.0,6435,2,1,1,no,no,yes,yes,yes,1,yes,furnished
4195000.0,3220,3,1,1,no,yes,no,yes,yes,0,no,semi-furnished
7280000.0,5416,3,1,2,yes,yes,yes,yes,yes,1,no,semi-furnished
2485000.0,2748,3,1,2,yes,no,no,yes,no,1,no,semi-furnished
5682000.0,6618,3,1,2,no,yes,no,no,no,1,no,unfurnished
2123000.0,2663,2,1,2,yes,no,yes,yes,no,1,no,furnished
2722000.0,3264,4,1,2,yes,no,yes,yes,no,0,yes,unfurnished
3313000.0,4410,2,1,1,yes,yes,yes,no,yes,0,no,furnished
2355000.0,5164,3,1,1,yes,yes,yes,yes,no,1,no,semi-furnished
8971000.0,8185,4,1,2,yes,yes,no,yes,yes,3,yes,semi-furnished
3524000.0,4030,3,1,1,no,yes,no,no,yes,1,yes,semi-furnished
2597000.0,3620,1,1,2,no,yes,no,yes,no,0,no,unfurnished
5015000.0,3878,3,2,3,yes,no,yes,no,yes,2,no,unfurnished
3188000.0,3929,3,2,1,yes,no,no,no,no,0,yes,furnished
4004000.0,1821,4,1,3,yes,no,no,yes,no,1,yes,furnished
4711000.0,4461,3,2,1,yes,yes,no,yes,no,1,no,furnished
2779000.0,3708,2,1,1,no,no,yes,no,yes,0,yes,unfurnished
4282000.0,6115,2,2,2,no,yes,no,yes,yes,1,yes,semi-furnished
5381000.0,8599,4,2,2,yes,yes,no,no,no,2,no,unfurnished
6010000.0,6039,4,1,2,no,no,yes,no,no,1,yes,unfurnished
5017000.0,3213,3,1,2,yes,no,yes,yes,yes,1,no,furnished
2727000.0,2857,2,2,1,no,no,no,no,yes,0,no,unfurnished
4347000.0,6223,3,1,2,no,no,yes,no,no,0,no,unfurnished
2634000.0,7483,1,1,1,yes,yes,yes,no,yes,1,yes,unfurnished
4173000.0,4118,1,1,2,yes,no,yes,no,no,0,yes,semi-furnished
9454000.0,7524,2,1,1,yes,yes,no,no,no,2,yes,semi-furnished
4029000.0,5506,1,1,1,yes,no,yes,no,no,0,yes,unfurnished
6878000.0,5150,2,3,4,yes,yes,no,no,no,0,yes,furnished
4900000.0,5156,4,1,3,no,no,no,no,no,2,yes,furnished
3120000.0,2777,1,1,1,no,yes,no,no,yes,0,yes,semi-furnished
3366000.0,2272,2,1,2,no,no,no,no,yes,0,yes,furnished
6159000.0,6035,5,2,1,yes,yes,yes,yes,no,1,yes,furnished
3945000.0,5273,4,1,3,no,no,no,no,yes,1,no,unfurnished
4153000.0,4291,4,1,3,yes,yes,no,no,yes,0,no,unfurnished
4682000.0,10641,4,1,3,no,no,no,no,no,1,yes,unfurnished
4559000.0,6888,3,2,1,yes,yes,yes,no,yes,2,no,semi-furnished
2766000.0,2972,1,2,2,yes,no,yes,yes,yes,1,no,furnished
1882000.0,3924,2,1,1,yes,no,yes,yes,yes,0,no,unfurnished
4515000.0,7900,3,2,1,yes,yes,yes,no,yes,0,yes,semi-furnished
2844000.0,3307,2,1,1,no,yes,yes,yes,yes,1,yes,unfurnished
4185000.0,3325,2,1,1,yes,no,no,yes,yes,3,no,unfurnished
6049000.0,6513,4,1,5,yes,yes,yes,yes,no,0,yes,furnished
6269000.0,13372,3,1,1,no,no,no,yes,yes,2,no,semi-furnished
2218000.0,2271,4,1,2,no,yes,no,no,no,1,no,semi-furnished
5517000.0,6834,4,2,2,yes,yes,yes,yes,yes,1,no,semi-furnished
2748000.0,3236,3,2,1,yes,no,yes,yes,no,0,yes,semi-furnished
3353000.0,4622,4,1,2,no,yes,yes,yes,no,1,yes,unfurnished
2831000.0,3309,5,2,2,yes,yes,yes,no,yes,3,yes,furnished
4631000.0,2186,3,2,2,no,no,no,yes,no,0,no,semi-furnished
4891000.0,6034,3,1,1,no,yes,yes,no,no,0,yes,semi-furnished
4118000.0,3780,1,1,1,no,yes,no,no,yes,1,yes,furnished
5159000.0,5130,2,2,1,no,yes,yes,no,yes,0,yes,unfurnished
8740000.0,7284,2,3,4,yes,yes,yes,yes,no,3,yes,furnished
3237000.0,3373,4,1,1,yes,yes,yes,no,no,1,yes,unfurnished
3816000.0,5499,3,2,1,no,yes,no,no,no,2,yes,furnished
5890000.0,3757,3,1,2,yes,yes,yes,yes,no,1,no,semi-furnished
3124000.0,3850,3,1,2,yes,no,no,yes,no,1,no,semi-furnished
3553000.0,2633,3,1,1,yes,yes,no,no,yes,2,yes,furnished
4605000.0,3466,2,3,1,yes,yes,no,yes,yes,2,no,furnished
2179000.0,3981,4,1,1,no,no,yes,yes,no,0,yes,furnished
4961000.0,4351,3,1,3,no,yes,no,yes,no,0,yes,furnished
4421000.0,3811,3,1,1,no,yes,yes,yes,yes,2,yes,semi-furnished
2684000.0,3641,5,1,2,yes,no,no,no,yes,0,yes,unfurnished
7669000.0,6541,4,1,3,yes,no,yes,yes,yes,4,yes,semi-furnished
7319000.0,5916,2,1,2,no,yes,no,yes,no,1,no,semi-furnished
9312000.0,7140,3,2,5,no,yes,no,no,no,3,no,unfurnished
3989000.0,7142,2,2,1,yes,yes,yes,yes,no,3,no,unfurnished
2131000.0,3203,2,2,1,no,no,yes,yes,yes,1,no,unfurnished
2826000.0,5148,4,2,2,no,yes,no,no,yes,1,no,semi-furnished
4160000.0,2271,4,1,2,no,yes,yes,no,yes,1,no,unfurnished
2026000.0,2588,3,2,3,no,no,yes,no,no,0,no,furnished
4298000.0,3733,1,2,1,yes,no,yes,yes,no,1,no,semi-furnished
3109000.0,2006,4,2,4,yes,yes,no,yes,yes,0,yes,unfurnished
3567000.0,4229,2,1,3,yes,yes,yes,no,no,1,no,furnished
5585000.0,2990,2,1,1,no,yes,yes,no,no,2,yes,unfurnished
4989000.0,3481,2,1,1,no,yes,yes,yes,yes,3,no,furnished
4381000.0,3434,3,2,1,no,yes,yes,yes,no,1,no,semi-furnished
5244000.0,6458,2,1,1,no,no,yes,yes,no,1,yes,unfurnished
9359000.0,6881,4,1,1,no,no,no,yes,no,1,no,semi-furnished
5143000.0,4063,6,3,2,no,no,no,no,no,1,no,semi-furnished
2859000.0,3152,2,2,1,yes,yes,yes,no,no,0,yes,unfurnished
5498000.0,5958,4,2,4,no,no,no,yes,yes,2,yes,unfurnished
3853000.0,2940,4,1,2,no,yes,yes,no,yes,1,yes,furnished
7056000.0,5518,5,3,3,no,no,no,yes,no,0,yes,unfurnished
3081000.0,2130,3,1,3,no,yes,no,no,yes,0,no,semi-furnished
3262000.0,3049,1,1,1,yes,no,no,no,yes,2,no,furnished
3085000.0,2760,4,2,2,no,yes,no,no,yes,1,yes,unfurnished
4674000.0,2700,2,1,1,no,yes,no,yes,no,0,no,semi-furnished
4809000.0,3462,2,3,2,yes,yes,yes,yes,no,3,no,semi-furnished
5972000.0,6273,3,2,4,no,no,no,no,no,0,no,furnished
7879000.0,5458,2,1,2,yes,yes,no,no,no,1,no,unfurnished
3141000.0,3066,2,1,2,no,no,no,yes,yes,0,no,furnished
3789000.0,3465,3,1,2,yes,yes,yes,no,no,2,yes,semi-furnished
5298000.0,4235,3,1,2,yes,yes,yes,yes,yes,1,no,unfurnished
2487000.0,6518,3,1,1,no,no,yes,no,no,1,no,unfurnished
5417000.0,8272,3,1,1,no,yes,no,no,no,0,no,furnished
4463000.0,4251,2,1,3,yes,yes,yes,no,yes,1,no,semi-furnished
2834000.0,4957,2,1,2,yes,yes,yes,no,yes,0,yes,semi-furnished
5982000.0,4317,2,3,2,no,no,yes,yes,no,1,yes,semi-furnished
4328000.0,5356,4,1,3,yes,no,yes,yes,yes,0,no,semi-furnished
3746000.0,4021,2,1,1,no,no,yes,yes,no,2,yes,unfurnished
6001000.0,6922,2,2,2,yes,yes,yes,no,no,3,yes,semi-furnished
5618000.0,3080,2,3,2,yes,yes,no,no,no,0,no,unfurnished
5707000.0,6573,3,2,3,yes,no,no,yes,no,0,no,furnished
3980000.0,2042,2,2,2,no,yes,yes,no,no,0,yes,unfurnished
7499000.0,9037,4,2,3,yes,no,no,no,yes,1,yes,furnished
4913000.0,5949,4,2,1,yes,no,yes,yes,yes,0,no,semi-furnished
6926000.0,6183,2,1,3,no,yes,no,no,no,0,yes,unfurnished
4448000.0,6115,2,1,4,yes,yes,yes,no,no,0,no,furnished
6255000.0,6953,2,1,3,yes,no,no,no,yes,1,no,furnished
8631000.0,7453,2,2,1,yes,yes,yes,no,yes,1,no,furnished
1568000.0,3464,1,1,1,no,yes,no,no,yes,0,yes,furnished
6141000.0,10032,3,1,2,yes,no,no,yes,no,2,yes,unfurnished
2517000.0,2317,2,2,1,no,yes,yes,no,yes,1,no,unfurnished
2622000.0,1875,2,1,1,yes,no,yes,yes,yes,1,yes,semi-furnished
4536000.0,8530,4,1,1,no,yes,no,yes,yes,3,no,unfurnished
2121000.0,3286,2,2,1,no,no,no,yes,yes,0,yes,unfurnished
3639000.0,2768,3,2,1,yes,yes,yes,yes,no,0,yes,semi-furnished
4095000.0,4429,2,1,3,yes,no,no,yes,yes,2,yes,semi-furnished
5678000.0,6566,3,1,3,yes,yes,no,yes,yes,1,no,semi-furnished
6843000.0,6074,3,2,5,yes,no,no,no,yes,1,no,semi-furnished
3987000.0,2558,6,2,2,yes,yes,no,no,no,2,no,semi-furnished
7436000.0,5452,4,2,3,no,yes,no,yes,yes,2,yes,furnished
5346000.0,6296,2,1,1,no,yes,yes,no,no,0,yes,semi-furnished
3602000.0,3287,4,1,2,no,yes,no,yes,yes,0,yes,semi-furnished
3869000.0,2363,6,2,1,yes,no,no,yes,no,0,no,semi-furnished
4287000.0,7020,4,1,1,no,no,no,no,yes,0,no,semi-furnished
4623000.0,3157,2,2,1,yes,no,no,no,no,3,yes,unfurnished
2277000.0,3372,1,2,2,no,yes,no,yes,yes,0,no,semi-furnished
2624000.0,2954,1,1,2,no,no,no,yes,yes,1,no,furnished
2964000.0,3762,5,1,3,no,no,yes,yes,yes,0,no,unfurnished
3629000.0,3369,1,1,1,no,no,yes,no,no,0,yes,semi-furnished
6181000.0,10490,2,1,1,yes,no,no,yes,yes,2,no,unfurnished
4136000.0,2766,4,2,2,yes,no,yes,yes,yes,0,yes,furnished
5590000.0,5712,3,1,2,no,yes,no,no,no,1,yes,semi-furnished
2875000.0,3337,3,1,1,yes,no,no,no,no,0,yes,unfurnished
4776000.0,4737,3,2,1,yes,no,yes,no,no,1,no,semi-furnished
4354000.0,5067,3,2,2,yes,yes,yes,yes,yes,0,yes,unfurnished
5526000.0,4362,3,1,2,no,no,no,no,no,0,no,unfurnished
6930000.0,6290,4,2,5,yes,no,no,no,no,0,yes,unfurnished
3918000.0,10733,2,2,1,yes,yes,no,yes,yes,0,yes,furnished
3935000.0,2448,2,1,1,no,yes,no,no,no,0,yes,semi-furnished
5850000.0,5167,2,1,2,no,no,yes,yes,yes,2,no,unfurnished
4525000.0,2843,4,2,2,yes,no,no,no,no,0,no,unfurnished
3574000.0,3683,3,1,1,yes,yes,yes,yes,yes,0,yes,semi-furnished
3600000.0,8633,2,1,2,yes,no,yes,yes,no,1,yes,semi-furnished
3628000.0,4694,3,1,1,no,no,no,no,no,2,no,unfurnished
4390000.0,6749,4,2,3,yes,yes,yes,no,yes,1,yes,semi-furnished
6506000.0,6590,2,2,4,yes,yes,no,yes,yes,2,no,semi-furnished
6002000.0,5955,2,1,2,yes,yes,yes,no,no,3,no,semi-furnished
3526000.0,4623,2,2,1,yes,yes,yes,yes,yes,0,no,furnished
6506000.0,3309,3,1,1,yes,no,yes,no,no,3,yes,semi-furnished
4424000.0,3412,1,3,1,yes,yes,yes,no,yes,0,yes,unfurnished
3636000.0,3685,2,1,1,yes,yes,no,no,yes,2,no,semi-furnished
8971000.0,7680,2,2,1,no,yes,no,no,yes,2,no,unfurnished
6797000.0,7396,4,1,4,yes,no,yes,no,no,2,yes,semi-furnished
3026000.0,3688,2,1,1,yes,yes,yes,yes,yes,0,yes,semi-furnished
6622000.0,4190,3,1,3,no,no,no,yes,no,2,yes,unfurnished
6134000.0,7031,2,2,1,yes,no,yes,yes,yes,3,no,furnished
3827000.0,3059,2,1,1,no,yes,no,no,yes,0,yes,unfurnished
2548000.0,6330,3,1,1,yes,yes,yes,yes,yes,0,no,semi-furnished
2375000.0,3575,3,1,1,yes,no,yes,yes,yes,0,yes,furnished
4144000.0,3853,3,1,1,no,yes,no,yes,yes,0,no,semi-furnished
5044000.0,4532,5,2,2,yes,no,no,yes,no,1,yes,furnished
2918000.0,3449,2,1,1,yes,no,yes,no,no,1,no,semi-furnished
5131000.0,3541,4,1,1,yes,yes,no,yes,no,1,yes,unfurnished
3335000.0,7403,3,2,1,yes,yes,no,yes,yes,1,no,semi-furnished
5475000.0,4997,2,2,4,no,no,yes,no,yes,0,no,unfurnished
6152000.0,8061,3,1,1,no,no,no,no,yes,1,yes,furnished
2206000.0,2785,3,1,2,yes,no,no,no,yes,0,no,furnished
4769000.0,6113,4,1,2,no,yes,no,yes,yes,1,no,furnished
9850000.0,5969,4,1,3,yes,no,yes,yes,no,2,yes,furnished
3371000.0,2983,3,1,1,yes,yes,yes,no,no,1,yes,unfurnished
3961000.0,4442,1,1,3,no,yes,no,no,no,1,yes,furnished
3317000.0,5423,5,2,3,no,no,no,no,no,0,no,unfurnished
7275000.0,9132,4,2,2,no,yes,yes,yes,no,0,no,unfurnished
8440000.0,4211,4,2,1,yes,yes,no,yes,yes,2,yes,unfurnished
4582000.0,8036,3,3,2,yes,no,yes,no,no,0,yes,semi-furnished
3926000.0,3062,2,1,1,no,yes,no,no,yes,0,yes,furnished
3160000.0,3227,3,2,3,no,no,yes,no,no,0,yes,semi-furnished
3744000.0,3464,4,2,1,yes,yes,yes,yes,yes,1,yes,semi-furnished
4639000.0,6622,2,1,1,no,no,yes,yes,no,1,no,unfurnished
2958000.0,5496,4,1,2,no,yes,no,yes,no,0,yes,semi-furnished
1468000.0,2169,2,1,2,yes,yes,yes,no,no,0,no,furnished
3829000.0,6569,4,1,3,yes,no,no,no,yes,1,no,unfurnished
3904000.0,3877,4,1,1,no,no,yes,yes,yes,2,no,semi-furnished
5365000.0,9008,1,1,1,yes,yes,yes,no,no,2,yes,furnished
5160000.0,6361,3,3,5,yes,no,no,no,yes,1,yes,semi-furnished
2766000.0,3650,1,1,1,yes,yes,no,no,yes,0,no,unfurnished
3418000.0,3478,1,2,1,yes,yes,yes,no,yes,2,yes,unfurnished
1425000.0,2271,2,2,1,yes,no,no,no,yes,0,yes,furnished
3696000.0,3986,1,1,2,yes,no,no,no,no,1,yes,furnished
4822000.0,1925,4,2,2,yes,yes,no,yes,no,0,yes,unfurnished
2579000.0,3280,2,2,1,yes,yes,no,no,no,1,yes,furnished
4565000.0,4626,5,1,1,yes,yes,yes,no,yes,0,no,unfurnished
10422000.0,6723,4,3,2,yes,no,yes,no,no,1,no,semi-furnished
5686000.0,3710,5,1,3,yes,yes,yes,no,no,1,no,semi-furnished
6933000.0,7283,3,2,1,no,yes,no,no,no,1,no,furnished
5419000.0,5838,5,3,5,yes,no,yes,no,yes,0,yes,furnished
3484000.0,5338,2,1,1,no,yes,yes,no,yes,0,yes,semi-furnished
1692000.0,4194,4,1,3,yes,yes,no,no,no,1,no,semi-furnished
3362000.0,5578,6,3,1,yes,no,yes,no,no,1,yes,furnished
7298000.0,5500,3,1,4,no,yes,no,yes,yes,0,yes,furnished
1893000.0,5041,4,1,1,no,no,yes,no,no,0,yes,semi-furnished
5193000.0,1969,6,1,2,yes,yes,no,no,no,0,no,semi-furnished
3989000.0,3883,2,1,2,yes,yes,no,no,no,0,no,furnished
3803000.0,5123,2,1,1,no,no,no,yes,yes,0,yes,unfurnished
4378000.0,4455,2,1,1,yes,yes,no,yes,no,1,yes,furnished
3045000.0,4194,1,2,1,yes,no,no,no,no,2,no,furnished
4217000.0,5237,1,1,2,no,yes,yes,no,no,0,no,furnished
3130000.0,4889,3,2,2,no,no,yes,yes,no,1,yes,unfurnished
4186000.0,5772,1,1,1,yes,no,no,yes,no,0,yes,unfurnished
3654000.0,2484,4,1,2,yes,yes,no,no,yes,0,no,furnished
3906000.0,2545,3,1,1,no,no,no,yes,no,1,yes,unfurnished
5138000.0,7995,3,2,1,no,yes,no,yes,yes,2,yes,furnished
2582000.0,4367,3,1,2,no,no,yes,no,yes,1,yes,furnished
2544000.0,3175,1,2,2,yes,no,no,yes,no,0,yes,semi-furnished
2783000.0,4389,3,2,3,no,no,yes,yes,no,1,yes,furnished
5586000.0,6345,4,1,1,no,no,yes,no,no,1,yes,unfurnished
3912000.0,4544,4,1,2,no,no,yes,yes,no,0,no,furnished
3083000.0,4135,2,1,3,yes,no,yes,yes,no,0,yes,semi-furnished
4298000.0,3474,3,1,2,yes,no,no,yes,yes,0,yes,furnished
3390000.0,3255,4,1,3,no,no,yes,yes,yes,0,no,semi-furnished
4688000.0,4361,4,1,2,no,yes,yes,no,yes,0,yes,semi-furnished
3724000.0,3656,5,2,2,yes,yes,no,no,no,2,no,semi-furnished
6510000.0,9239,3,2,4,yes,yes,no,yes,no,0,yes,furnished
5997000.0,6504,4,2,2,no,yes,no,yes,yes,3,yes,unfurnished
1941000.0,3070,4,2,1,no,yes,yes,yes,yes,1,no,unfurnished
4756000.0,5689,2,2,3,no,no,yes,yes,no,0,yes,unfurnished
6254000.0,6147,4,1,2,yes,yes,yes,no,no,0,yes,semi-furnished
2594000.0,2639,2,2,1,yes,no,no,no,yes,1,no,unfurnished
7150000.0,7451,3,1,1,yes,no,no,no,no,2,no,furnished
2277000.0,4248,2,1,1,yes,yes,no,yes,no,0,yes,furnished
2684000.0,3580,3,2,2,yes,no,no,no,no,0,yes,semi-furnished
4438000.0,4343,4,1,1,yes,yes,no,yes,no,0,no,semi-furnished
2369000.0,4090,1,1,1,yes,no,no,no,no,0,yes,furnished
4245000.0,4287,1,1,2,yes,no,yes,yes,yes,0,no,unfurnished
3225000.0,3484,3,1,1,yes,no,yes,yes,no,0,yes,unfurnished
6618000.0,7105,3,2,1,yes,no,yes,yes,no,0,no,semi-furnished
4507000.0,9987,4,3,1,yes,yes,yes,yes,no,1,yes,unfurnished
4623000.0,8505,4,2,2,yes,no,yes,yes,no,4,no,unfurnished
4933000.0,4509,3,2,5,no,no,yes,yes,no,0,yes,semi-furnished
2857000.0,2516,4,1,1,no,no,yes,no,yes,0,no,furnished
10003000.0,5641,3,1,5,no,yes,yes,yes,yes,0,no,unfurnished
4440000.0,5722,4,2,2,yes,no,no,no,yes,0,no,furnished
2543000.0,3926,3,1,2,no,no,yes,no,no,1,yes,furnished
3465000.0,13650,4,1,1,no,no,no,yes,no,1,no,unfurnished
3705000.0,3827,2,1,1,no,no,no,no,yes,0,no,semi-furnished
4101000.0,3940,3,1,3,yes,no,yes,no,no,1,yes,semi-furnished
2666000.0,2523,1,2,1,yes,no,no,yes,yes,0,no,furnished
4748000.0,4839,2,1,1,no,no,yes,yes,no,1,no,semi-furnished
3634000.0,5390,5,1,3,yes,no,no,yes,no,1,no,furnished
3815000.0,3190,4,2,3,no,no,yes,yes,no,1,yes,unfurnished
3238000.0,3772,2,1,2,no,no,no,yes,yes,0,yes,unfurnished
1880000.0,1764,3,2,1,yes,no,no,yes,no,1,no,semi-furnished
3143000.0,2119,3,2,2,yes,yes,yes,no,yes,0,no,unfurnished
4069000.0,3140,3,2,1,no,no,yes,no,no,2,yes,unfurnished
7537000.0,11785,4,1,2,no,no,no,no,yes,2,no,unfurnished
4063000.0,2354,3,1,1,no,yes,yes,no,yes,1,no,semi-furnished
7930000.0,6412,4,2,4,no,no,yes,no,yes,0,yes,semi-furnished
4552000.0,4762,5,1,3,yes,no,yes,no,no,1,no,furnished
3198000.0,3255,5,2,3,no,no,yes,no,yes,2,yes,semi-furnished
3504000.0,4241,3,1,1,yes,no,no,no,no,1,yes,unfurnished
7534000.0,5076,2,3,5,no,no,yes,no,no,1,yes,furnished
2227000.0,3877,4,2,2,yes,yes,no,no,yes,1,yes,semi-furnished
2532000.0,2971,2,1,1,yes,yes,yes,yes,yes,0,no,semi-furnished
5058000.0,6399,4,1,1,no,no,no,yes,no,1,no,unfurnished
6513000.0,5901,3,3,1,yes,yes,yes,no,no,1,yes,furnished
2944000.0,3412,4,1,3,yes,yes,no,yes,yes,1,no,furnished
3203000.0,3650,2,1,1,no,no,no,no,yes,1,no,unfurnished
6474000.0,6221,4,1,1,yes,no,yes,yes,yes,0,no,semi-furnished
4085000.0,4001,3,2,2,yes,no,no,yes,yes,2,yes,unfurnished
11400000.0,6429,4,3,2,no,yes,no,yes,yes,3,yes,furnished
3931000.0,6300,3,1,1,no,no,no,no,no,0,yes,unfurnished
3004000.0,2117,2,1,3,yes,no,no,no,yes,0,yes,semi-furnished
2779000.0,3986,4,1,2,no,yes,no,no,yes,0,no,furnished
3162000.0,3586,2,1,1,yes,no,yes,yes,no,0,no,unfurnished
4696000.0,8014,3,1,5,no,yes,no,no,no,3,no,semi-furnished
4183000.0,3944,2,1,2,no,no,yes,yes,no,1,no,unfurnished
9548000.0,3764,3,3,2,yes,no,yes,yes,no,1,no,unfurnished
6485000.0,4694,2,1,4,yes,yes,yes,no,no,1,yes,unfurnished
6027000.0,8881,2,1,2,yes,no,no,no,no,1,yes,semi-furnished
5864000.0,4489,4,1,2,no,yes,no,yes,no,2,yes,furnished
3463000.0,2555,2,2,1,yes,no,yes,no,no,1,yes,semi-furnished
4267000.0,5385,5,3,1,yes,yes,yes,yes,no,0,no,furnished
3918000.0,4961,3,1,4,yes,yes,yes,no,no,1,yes,semi-furnished
6243000.0,5256,2,3,1,no,no,no,no,no,1,yes,semi-furnished
6551000.0,6609,2,1,3,yes,no,yes,no,yes,1,yes,semi-furnished
6068000.0,7111,3,2,1,no,no,yes,no,yes,1,yes,furnished
6195000.0,6507,3,1,1,yes,no,no,yes,no,2,yes,unfurnished
3047000.0,3728,2,2,1,yes,yes,no,yes,yes,0,yes,unfurnished
7480000.0,3978,4,1,4,no,no,yes,no,no,2,no,unfurnished
10014000.0,8897,3,1,2,no,yes,yes,no,no,2,yes,furnished
2933000.0,7116,2,2,2,no,yes,yes,no,no,0,no,semi-furnished
4165000.0,2124,4,1,2,no,no,yes,no,yes,0,no,semi-furnished
2809000.0,2091,3,1,2,no,yes,no,yes,no,0,no,semi-furnished
5287000.0,7966,3,1,3,no,no,yes,yes,yes,1,yes,unfurnished
4089000.0,3658,4,1,1,no,yes,no,yes,no,0,no,furnished
7103000.0,6153,2,1,4,no,yes,yes,no,yes,0,yes,semi-furnished
4254000.0,8103,3,1,4,yes,no,no,no,yes,1,no,unfurnished
2509000.0,3265,3,2,1,yes,no,no,no,no,1,yes,semi-furnished
5378000.0,4668,5,1,2,no,no,yes,yes,yes,2,no,furnished
5597000.0,2767,3,1,1,yes,yes,yes,no,no,0,yes,semi-furnished
6828000.0,7464,2,1,1,no,yes,no,no,no,3,yes,furnished
7847000.0,7844,4,3,5,yes,no,no,no,yes,2,no,unfurnished
8860000.0,6984,4,3,4,no,yes,no,yes,no,0,yes,unfurnished
3565000.0,6002,4,1,3,no,yes,no,yes,yes,1,yes,unfurnished
4976000.0,4726,3,1,3,no,yes,no,yes,no,1,yes,furnished
2998000.0,3352,3,1,3,no,yes,yes,no,no,0,no,semi-furnished
4296000.0,3217,3,2,1,no,yes,yes,yes,no,0,no,semi-furnished
3114000.0,3205,4,2,3,yes,yes,no,yes,no,0,no,semi-furnished
5277000.0,4977,3,2,1,yes,no,yes,no,yes,2,no,furnished
7211000.0,4026,6,1,2,yes,no,yes,yes,no,0,no,unfurnished
4145000.0,3857,3,2,1,no,yes,no,no,yes,0,no,semi-furnished
5266000.0,10169,5,3,1,no,no,yes,yes,no,0,no,unfurnished
3328000.0,4128,3,1,3,no,yes,yes,no,no,0,no,unfurnished
3645000.0,7424,3,1,3,yes,yes,yes,no,no,1,yes,semi-furnished
8316000.0,4988,2,1,4,yes,no,yes,yes,yes,3,no,furnished
4273000.0,5677,4,1,1,yes,yes,no,no,yes,0,yes,semi-furnished
3696000.0,3093,3,1,3,yes,no,no,yes,yes,0,yes,unfurnished
4504000.0,3329,3,1,1,no,yes,yes,no,yes,1,no,semi-furnished
2607000.0,2402,2,1,2,no,no,no,no,no,2,yes,semi-furnished
5573000.0,6204,3,1,2,yes,no,no,yes,no,0,no,unfurnished
5673000.0,4711,7,3,3,no,yes,no,no,no,0,no,furnished
5610000.0,7581,4,2,1,yes,no,yes,no,yes,1,no,furnished
3970000.0,5206,4,1,1,no,yes,yes,yes,yes,1,no,unfurnished
11663000.0,7535,3,1,1,yes,no,no,yes,yes,2,yes,unfurnished
3046000.0,6861,2,1,2,no,yes,yes,no,yes,0,no,furnished
6022000.0,12432,4,1,4,no,yes,yes,yes,no,1,yes,unfurnished
2977000.0,3036,2,1,3,yes,no,yes,yes,yes,1,yes,furnished
3607000.0,3675,5,2,3,no,yes,no,no,no,1,yes,unfurnished
7846000.0,6478,2,1,3,yes,no,yes,no,yes,4,no,furnished
2645000.0,4271,2,1,1,no,no,yes,no,yes,0,yes,semi-furnished
2721000.0,3688,3,1,2,no,no,yes,no,yes,1,yes,furnished
4726000.0,4754,2,1,3,no,no,no,yes,yes,0,yes,unfurnished
4922000.0,4336,4,2,2,yes,no,yes,yes,no,0,yes,furnished
6720000.0,7575,2,2,1,yes,yes,no,yes,no,3,no,semi-furnished
5358000.0,5728,2,2,1,no,yes,yes,yes,yes,1,no,unfurnished
3102000.0,4925,1,2,3,yes,yes,yes,yes,no,0,yes,furnished
10057000.0,6587,4,1,4,no,no,yes,no,yes,3,yes,unfurnished
5470000.0,5458,4,1,1,yes,no,yes,no,no,1,no,unfurnished
5313000.0,7567,3,1,1,no,yes,yes,yes,no,2,no,unfurnished
4065000.0,5764,4,3,2,yes,yes,yes,yes,yes,2,yes,semi-furnished
4294000.0,5218,3,1,2,no,no,no,yes,yes,0,yes,semi-furnished
3504000.0,6875,3,1,2,yes,no,yes,no,yes,1,yes,furnished
7404000.0,7879,2,1,2,yes,yes,no,no,no,0,no,semi-furnished
9513000.0,5431,4,4,1,yes,no,no,yes,no,2,no,unfurnished
4781000.0,10365,2,1,1,yes,yes,no,no,yes,2,no,semi-furnished
3758000.0,7446,2,1,1,yes,no,no,yes,yes,4,no,semi-furnished
4766000.0,2931,3,1,2,no,yes,no,yes,yes,1,no,furnished
3245000.0,3612,3,2,1,no,no,no,yes,no,1,yes,unfurnished
4069000.0,6768,2,2,1,yes,yes,no,no,yes,1,no,furnished
8808000.0,7638,4,2,3,no,no,yes,no,yes,3,yes,unfurnished
3242000.0,2778,3,1,2,no,no,yes,yes,yes,0,yes,unfurnished
6516000.0,6525,4,1,1,yes,no,no,no,yes,1,yes,furnished
6892000.0,6641,4,2,5,yes,yes,yes,yes,no,3,no,furnished
4192000.0,3890,3,1,2,no,no,yes,yes,no,1,no,furnished
5371000.0,2781,2,1,3,yes,no,no,yes,yes,1,yes,furnished
8204000.0,7486,5,1,3,yes,yes,no,yes,no,3,no,unfurnished
5993000.0,4523,4,2,2,no,yes,no,no,no,0,yes,furnished
4448000.0,2813,3,1,3,yes,yes,no,yes,no,0,no,unfurnished
3497000.0,3083,2,1,3,no,yes,yes,yes,no,1,no,furnished
2647000.0,7397,1,1,1,no,no,no,yes,no,2,yes,unfurnished
3502000.0,5444,1,1,2,yes,no,no,no,yes,3,yes,semi-furnished
3631000.0,3662,2,1,2,no,no,yes,yes,yes,0,yes,unfurnished
5036000.0,4121,4,1,1,no,yes,yes,yes,no,1,yes,furnished
3352000.0,3725,2,1,2,yes,yes,no,yes,no,1,no,semi-furnished
2427000.0,3466,1,1,2,yes,yes,no,yes,yes,1,no,furnished
4504000.0,4067,2,2,1,yes,yes,no,no,no,0,yes,unfurnished
